sub_dir,model_name,N,file_name,is_satisfied,model_length_equals_N,sat_flag_in_file
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst3689_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst3818.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst3818_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst464.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst464_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst4746.txt,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst4746_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5035.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5035_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5050.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5050_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5250.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5250_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5282.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5282_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5284.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5284_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst543.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5434.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5434_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst543_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5721.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst5721_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst6547.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst6547_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst6687.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst6687_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst680.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst680_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst6863.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst6863_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7163.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7163_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7259.txt,False,True,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7259_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7266.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7266_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7414.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7414_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7820.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7820_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7886.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst7886_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst8258.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst8258_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9539.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9539_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9774.txt,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9774_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9788.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9788_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9865.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9865_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9919.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9919_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9971.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L180_alpha3.6_inst9971_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst432.txt,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst432_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst452.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst452_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst509.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst509_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst527.txt,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst527_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst561.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst561_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst570.txt,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst570_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst620.txt,False,True,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst620_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst672.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst672_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst785.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst785_RC2_fixed.cnf,,False,
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst819.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst819_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst825.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst825_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst842.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst842_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst877.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst877_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst887.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_50_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,50,cnf_k3_N50_L185_alpha3.7_inst887_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst2935.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst2935_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst4296.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst4296_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst4317.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst4317_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst5708.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst5708_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst5943.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst5943_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst6047.txt,,False,
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst6047_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst8397.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst8397_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst9426.txt,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L210_alpha3.5_inst9426_RC2_fixed.cnf,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1021.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1021_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1165.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1165_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1345.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1345_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1412.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst1412_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst2396.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst2396_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst2731.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst2731_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst3265.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst3265_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst4631.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst4631_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst4661.txt,,False,UNSATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst4661_RC2_fixed.cnf,False,True,
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst5400.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst5400_RC2_fixed.cnf,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst5573.txt,,False,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst5573_RC2_fixed.cnf,,False,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst6229.txt,False,True,SATISFIABLE
unsat_cnf_low_alpha_N_60_openai_prediction_o1_openai_prediction_gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,60,cnf_k3_N60_L216_alpha3.6_inst6229_RC2_fixed.cnf,,False,SATISFIABLE
